stream_id,fecha,cancion_id,plataforma_id,pais_usuario,reproducciones,ingresos_usd
43740,2024-11-20,719,3,CO,30454,213.18
43741,2025-03-27,950,1,US,45157,180.63
43742,2026-02-28,911,1,ES,21289,85.16
43743,2025-11-28,895,5,AR,39930,199.65
43744,2026-02-22,388,2,CL,30986,30.99
43745,2024-03-21,675,5,CO,12686,63.43
43746,2024-09-11,216,1,BR,23093,92.37
43747,2024-10-24,209,1,CO,44475,177.9
43748,2024-05-01,798,2,BR,49498,49.5
43749,2026-02-20,277,5,CL,11859,59.3
43750,2024-10-26,436,3,CL,13822,96.75
43751,2024-03-13,571,4,AR,34692,416.3
43752,2024-01-02,340,1,MX,6903,27.61
43753,2024-08-06,214,1,CL,30921,123.68
43754,2025-01-11,463,1,AR,13596,54.38
43755,2024-02-08,48,2,CO,933,0.93
43756,2024-07-18,615,4,BR,17138,205.66
43757,2024-01-07,735,3,BR,20095,140.66
43758,2024-12-02,839,5,BR,31311,156.56
43759,2024-10-05,637,4,AR,14734,176.81
43760,2026-02-04,653,2,MX,33548,33.55
43761,2024-12-19,175,1,AR,3426,13.7
43762,2026-01-05,182,1,CO,16832,67.33
43763,2024-06-20,866,2,US,24254,24.25
43764,2026-01-26,103,3,US,14249,99.74
43765,2025-11-13,767,1,ES,25931,103.72
43766,2025-07-28,950,5,CO,25807,129.03
43767,2024-03-02,319,3,MX,49026,343.18
43768,2025-02-20,562,2,MX,28174,28.17
43769,2024-05-30,597,2,ES,34702,34.7
43770,2024-05-11,121,2,CO,20210,20.21
43771,2025-02-01,6,3,ES,36501,255.51
43772,2024-02-12,625,3,CL,36737,257.16
43773,2024-02-24,871,1,BR,31512,126.05
43774,2025-08-12,861,5,CO,37808,189.04
43775,2025-09-02,862,3,CO,15210,106.47
43776,2025-12-21,646,2,CL,15064,15.06
43777,2025-12-25,687,1,CO,18180,72.72
43778,2025-03-19,381,2,CO,2512,2.51
43779,2024-10-15,129,1,CO,18238,72.95
43780,2024-02-12,424,5,BR,25464,127.32
43781,2025-03-20,44,5,AR,41485,207.43
43782,2024-06-09,886,3,CO,36151,253.06
43783,2026-01-08,890,3,CL,7556,52.89
43784,2024-08-08,512,3,BR,28052,196.36
43785,2024-02-15,376,1,US,27267,109.07
43786,2024-08-02,339,2,MX,15104,15.1
43787,2024-09-07,819,3,ES,22142,154.99
43788,2025-02-21,58,2,CO,23937,23.94
43789,2024-07-11,743,2,BR,48326,48.33
43790,2024-07-15,917,1,AR,48215,192.86
43791,2024-08-27,90,1,ES,1989,7.96
43792,2026-01-06,901,5,CL,10070,50.35
43793,2024-02-14,384,2,CO,42544,42.54
43794,2025-10-07,290,2,CO,27781,27.78
43795,2024-10-30,357,2,AR,24537,24.54
43796,2025-01-28,499,1,CL,46349,185.4
43797,2025-03-31,697,1,US,44831,179.32
43798,2024-01-05,794,2,MX,8920,8.92
43799,2024-06-01,570,2,AR,6985,6.99
43800,2026-03-23,962,1,US,43211,172.84
43801,2024-06-17,708,2,CO,1502,1.5
43802,2025-08-31,830,1,MX,35937,143.75
43803,2025-12-29,676,3,ES,41250,288.75
43804,2026-03-13,591,1,MX,12136,48.54
43805,2025-12-02,195,1,CO,20284,81.14
43806,2025-09-13,509,4,MX,1636,19.63
43807,2024-01-29,171,5,US,21206,106.03
43808,2024-06-16,405,2,CL,5944,5.94
43809,2025-06-23,195,1,CL,25906,103.62
43810,2025-09-02,604,5,CO,36692,183.46
43811,2024-03-02,125,1,ES,15451,61.8
43812,2024-09-22,851,4,MX,11293,135.52
43813,2025-03-17,861,2,US,46861,46.86
43814,2024-09-09,444,4,ES,22509,270.11
43815,2026-01-12,302,2,CL,31611,31.61
43816,2025-11-06,911,3,ES,38366,268.56
43817,2024-10-20,914,2,AR,28048,28.05
43818,2026-02-09,921,1,CL,25994,103.98
43819,2025-10-19,336,1,CL,17836,71.34
43820,2025-03-13,140,3,ES,31954,223.68
43821,2024-03-26,32,2,ES,33894,33.89
43822,2025-01-29,726,1,MX,36985,147.94
43823,2024-10-27,165,1,AR,42562,170.25
43824,2024-04-12,355,2,MX,28164,28.16
43825,2025-11-29,972,4,MX,26967,323.6
43826,2024-04-08,22,3,BR,10645,74.52
43827,2026-03-23,987,5,CO,44637,223.19
43828,2024-08-01,804,1,MX,15763,63.05
43829,2024-01-04,302,4,AR,13992,167.9
43830,2024-05-01,408,3,CO,28816,201.71
43831,2024-09-06,541,1,AR,5552,22.21
43832,2024-01-27,276,5,US,49705,248.53
43833,2026-03-03,225,4,AR,4669,56.03
43834,2024-03-25,144,1,ES,3030,12.12
43835,2024-11-23,452,1,ES,22170,88.68
43836,2024-09-24,232,2,MX,34516,34.52
43837,2025-01-24,310,5,US,15944,79.72
43838,2025-06-28,624,5,AR,9695,48.48
43839,2024-07-24,542,5,CL,12164,60.82
43840,2025-11-20,33,1,US,18513,74.05
43841,2024-07-23,17,2,CL,19146,19.15
43842,2025-04-08,491,4,CO,9290,111.48
43843,2025-09-05,909,1,US,47755,191.02
43844,2025-11-22,396,1,US,29699,118.8
43845,2025-01-12,290,4,CL,34724,416.69
43846,2025-07-02,579,2,AR,18758,18.76
43847,2025-05-05,871,1,CL,42732,170.93
43848,2025-03-04,712,1,CO,49367,197.47
43849,2024-03-15,183,3,CO,30680,214.76
43850,2025-06-30,935,5,CL,33935,169.68
43851,2024-09-08,30,5,AR,27455,137.28
43852,2025-10-01,947,1,MX,3928,15.71
43853,2025-10-08,336,2,US,24329,24.33
43854,2025-04-09,333,2,AR,2245,2.25
43855,2026-02-15,238,5,ES,4110,20.55
43856,2024-08-28,741,2,US,27213,27.21
43857,2025-05-10,7,4,CO,25722,308.66
43858,2024-10-09,93,1,CL,12472,49.89
43859,2024-03-16,537,2,BR,17748,17.75
43860,2024-08-21,670,2,CO,20231,20.23
43861,2025-11-23,435,1,AR,45111,180.44
43862,2025-09-18,269,1,ES,317,1.27
43863,2025-10-31,308,1,AR,6809,27.24
43864,2025-03-08,956,2,BR,49511,49.51
43865,2024-02-27,907,4,US,33391,400.69
43866,2024-12-14,549,1,ES,41051,164.2
43867,2024-10-28,118,1,CO,23902,95.61
43868,2026-01-05,594,5,MX,8695,43.48
43869,2025-07-13,252,2,CL,2291,2.29
43870,2024-09-14,813,5,MX,12297,61.48
43871,2025-03-15,994,1,US,6382,25.53
43872,2024-12-04,658,5,CL,19387,96.94
43873,2024-09-19,136,5,US,14361,71.81
43874,2025-09-22,674,2,US,8758,8.76
43875,2026-02-10,520,1,CO,7484,29.94
43876,2026-01-29,284,2,US,14167,14.17
43877,2024-01-23,683,2,MX,4915,4.92
43878,2024-05-23,887,3,ES,36554,255.88
43879,2024-12-12,447,2,MX,22555,22.55
43880,2025-06-23,989,1,US,603,2.41
43881,2025-10-26,944,1,US,408,1.63
43882,2024-04-29,710,2,BR,13657,13.66
43883,2025-11-28,133,5,AR,27768,138.84
43884,2025-09-21,466,2,ES,15673,15.67
43885,2025-10-28,436,3,CO,26800,187.6
43886,2025-07-28,437,1,CO,4506,18.02
43887,2024-05-26,379,4,CL,47382,568.58
43888,2025-06-05,796,2,BR,34992,34.99
43889,2024-07-03,13,2,US,8301,8.3
43890,2025-11-05,402,4,CO,47744,572.93
43891,2024-09-12,739,2,BR,1899,1.9
43892,2024-04-20,473,3,MX,10654,74.58
43893,2024-11-03,257,1,MX,27808,111.23
43894,2025-04-09,748,1,US,21271,85.08
43895,2025-11-07,204,1,MX,35285,141.14
43896,2025-05-20,935,1,ES,33009,132.04
43897,2024-03-16,521,1,CO,28464,113.86
43898,2024-10-24,235,1,AR,27587,110.35
43899,2024-08-04,138,3,CO,44724,313.07
43900,2024-08-21,898,1,US,36788,147.15
43901,2024-03-28,890,1,MX,24632,98.53
43902,2024-06-26,95,1,US,5774,23.1
43903,2024-01-11,925,1,AR,12131,48.52
43904,2024-01-23,844,1,CL,25813,103.25
43905,2024-12-27,243,3,AR,31974,223.82
43906,2025-07-24,516,1,BR,6900,27.6
43907,2025-03-03,109,5,AR,8656,43.28
43908,2025-04-28,15,1,MX,37000,148.0
43909,2024-09-06,726,1,BR,30033,120.13
43910,2025-10-19,982,5,CL,5087,25.44
43911,2026-02-23,883,1,ES,1057,4.23
43912,2026-02-19,799,1,BR,609,2.44
43913,2025-03-31,489,5,BR,22107,110.53
43914,2024-08-13,985,3,US,28253,197.77
43915,2024-12-11,27,3,ES,8216,57.51
43916,2024-02-01,205,2,ES,35418,35.42
43917,2024-01-05,572,2,CL,21073,21.07
43918,2025-09-19,358,1,AR,33145,132.58
43919,2024-08-07,179,1,AR,3709,14.84
43920,2024-09-27,48,1,CL,12533,50.13
43921,2024-05-09,180,1,MX,8575,34.3
43922,2024-07-18,740,2,US,1319,1.32
43923,2025-05-30,409,5,ES,45914,229.57
43924,2025-07-30,647,3,AR,32181,225.27
43925,2025-01-20,405,1,MX,22573,90.29
43926,2025-11-02,304,1,BR,45291,181.16
43927,2025-08-20,681,2,BR,5585,5.58
43928,2026-02-25,8,1,CL,17752,71.01
43929,2025-10-19,891,5,US,35787,178.94
43930,2025-11-16,812,3,ES,44696,312.87
43931,2024-06-15,480,4,CO,33353,400.24
43932,2025-12-16,328,2,CL,37599,37.6
43933,2025-08-17,987,1,ES,29513,118.05
43934,2024-04-13,755,3,CL,41130,287.91
43935,2024-10-05,395,5,AR,3856,19.28
43936,2026-01-03,614,3,AR,9625,67.38
43937,2024-08-26,294,5,CO,8760,43.8
43938,2025-01-09,342,5,CL,34828,174.14
43939,2024-08-04,746,5,US,7855,39.27
43940,2024-10-28,175,1,MX,18457,73.83
43941,2025-04-24,976,3,CL,17996,125.97
43942,2025-01-15,135,5,AR,47259,236.3
43943,2024-10-08,461,5,MX,34580,172.9
43944,2024-06-26,130,1,MX,33778,135.11
43945,2024-01-29,333,1,CO,4763,19.05
43946,2025-06-29,778,1,BR,33951,135.8
43947,2025-02-09,363,3,ES,40735,285.14
43948,2025-11-18,968,4,ES,7282,87.38
43949,2025-03-03,956,3,BR,5002,35.01
43950,2025-12-26,753,2,AR,23302,23.3
43951,2025-07-31,948,2,MX,17845,17.84
43952,2025-04-21,122,2,MX,13652,13.65
43953,2024-11-13,943,1,AR,20101,80.4
43954,2024-01-20,859,4,CO,3115,37.38
43955,2025-08-05,951,2,ES,866,0.87
43956,2024-01-17,188,1,AR,39942,159.77
43957,2025-02-05,448,2,CL,47035,47.04
43958,2024-10-21,810,3,MX,34762,243.33
43959,2025-11-30,693,2,CO,29599,29.6
43960,2025-08-26,598,3,ES,4649,32.54
43961,2026-01-11,288,5,CL,18630,93.15
43962,2025-11-10,336,2,ES,12926,12.93
43963,2024-03-12,467,3,BR,27416,191.91
43964,2025-08-12,238,5,US,10897,54.48
43965,2024-02-14,118,1,CL,39299,157.2
43966,2024-12-19,360,4,AR,44966,539.59
43967,2024-11-16,419,1,CO,20169,80.68
43968,2025-01-18,612,3,ES,19916,139.41
43969,2026-02-26,889,1,BR,42095,168.38
43970,2025-04-18,408,2,ES,4815,4.82
43971,2025-01-26,59,4,CO,42591,511.09
43972,2024-12-22,623,1,CO,15711,62.84
43973,2025-09-14,221,1,MX,33798,135.19
43974,2025-08-29,822,5,AR,8289,41.45
43975,2025-10-05,783,3,CL,41705,291.94
43976,2025-08-07,743,3,MX,48659,340.61
43977,2025-08-12,492,2,BR,4140,4.14
43978,2024-10-28,237,1,ES,10840,43.36
43979,2025-06-21,657,3,CL,31782,222.47
43980,2024-06-30,96,1,MX,27563,110.25
43981,2026-03-12,820,5,BR,43199,216.0
43982,2025-06-12,945,1,BR,5833,23.33
43983,2024-05-10,118,2,BR,23640,23.64
43984,2024-12-06,688,2,BR,3726,3.73
43985,2024-03-31,501,3,AR,23528,164.7
43986,2025-12-19,344,2,US,14588,14.59
43987,2024-01-12,426,5,US,37060,185.3
43988,2025-12-17,349,2,MX,37795,37.8
43989,2025-12-02,493,1,CO,6980,27.92
43990,2025-08-29,210,1,MX,21900,87.6
43991,2024-09-29,81,3,BR,35481,248.37
43992,2025-07-09,693,2,CO,34749,34.75
43993,2024-01-29,468,1,BR,24909,99.64
43994,2025-05-16,36,2,AR,47157,47.16
43995,2026-03-06,440,1,ES,34915,139.66
43996,2025-11-05,499,1,CO,10683,42.73
43997,2025-02-23,819,1,CL,7061,28.24
43998,2024-12-25,333,2,ES,43583,43.58
43999,2026-02-09,126,1,MX,40645,162.58
44000,2024-06-23,300,2,MX,34267,34.27
44001,2025-06-12,471,4,CO,12797,153.56
44002,2025-07-07,41,3,BR,18197,127.38
44003,2025-02-10,966,1,CL,5721,22.88
44004,2024-07-18,720,1,US,7495,29.98
44005,2026-03-18,779,1,AR,30633,122.53
44006,2025-02-23,461,1,BR,1685,6.74
44007,2025-03-31,794,2,US,33648,33.65
44008,2024-04-27,131,1,MX,12651,50.6
44009,2025-12-14,551,4,ES,18414,220.97
44010,2024-02-18,561,1,CO,28290,113.16
44011,2024-06-22,630,2,CO,41024,41.02
44012,2024-11-22,241,4,BR,123,1.48
44013,2025-05-10,660,5,CL,33419,167.09
44014,2024-02-18,345,5,BR,33170,165.85
44015,2026-02-18,705,2,CO,34619,34.62
44016,2025-12-03,694,2,US,7828,7.83
44017,2026-02-10,90,1,MX,11344,45.38
44018,2024-11-27,830,5,CO,23331,116.66
44019,2024-02-13,996,1,AR,30948,123.79
44020,2024-09-15,526,2,BR,20372,20.37
44021,2025-10-01,19,4,BR,13314,159.77
44022,2025-10-21,74,4,CL,29539,354.47
44023,2024-01-17,353,5,BR,48446,242.23
44024,2025-12-29,22,1,MX,36839,147.36
44025,2025-04-03,171,2,ES,21096,21.1
44026,2024-09-23,276,1,CL,23657,94.63
44027,2024-06-26,353,1,BR,29523,118.09
44028,2025-02-23,281,1,ES,45412,181.65
44029,2025-06-17,756,2,BR,48147,48.15
44030,2024-11-03,109,1,US,42935,171.74
44031,2024-03-15,948,2,ES,3350,3.35
44032,2026-01-12,587,1,AR,35433,141.73
44033,2025-09-17,772,1,BR,45099,180.4
44034,2025-06-26,241,1,CO,23460,93.84
44035,2024-06-16,446,1,MX,200,0.8
44036,2025-09-08,800,1,CL,32632,130.53
44037,2026-01-07,901,2,AR,27694,27.69
44038,2025-04-30,633,2,CL,14560,14.56
44039,2024-04-04,73,1,BR,26692,106.77
44040,2024-04-22,244,1,AR,2143,8.57
44041,2025-07-14,169,1,CL,49024,196.1
44042,2026-01-21,158,3,MX,43909,307.36
44043,2024-08-29,819,2,CL,25596,25.6
44044,2025-03-02,59,1,BR,8375,33.5
44045,2024-02-20,74,2,BR,18950,18.95
44046,2025-01-26,595,1,US,21474,85.9
44047,2024-02-02,555,1,CO,41491,165.96
44048,2024-07-07,502,1,CO,29517,118.07
44049,2025-01-09,968,1,AR,32000,128.0
44050,2025-12-09,405,2,ES,16927,16.93
44051,2025-08-19,697,3,ES,25542,178.79
44052,2024-03-15,268,4,BR,40454,485.45
44053,2026-02-01,181,5,CO,9158,45.79
44054,2024-07-12,924,5,MX,15712,78.56
44055,2024-03-15,476,5,CO,46032,230.16
44056,2026-03-24,826,4,MX,46623,559.48
44057,2025-12-26,926,4,US,45253,543.04
44058,2024-07-27,862,2,CL,25545,25.55
44059,2024-04-29,804,5,BR,19533,97.67
44060,2025-02-11,667,1,MX,28254,113.02
44061,2024-04-05,237,1,AR,12982,51.93
44062,2025-11-19,511,3,CL,21388,149.72
44063,2024-08-12,245,3,CL,5697,39.88
44064,2025-04-22,648,1,BR,36721,146.88
44065,2025-02-28,77,2,MX,34816,34.82
44066,2024-03-25,831,2,CO,27012,27.01
44067,2024-09-20,913,5,MX,6909,34.55
44068,2024-11-18,487,1,ES,39035,156.14
44069,2024-08-19,114,4,CO,39222,470.66
44070,2026-02-07,336,5,ES,8214,41.07
44071,2024-06-17,639,3,CO,39054,273.38
44072,2024-06-09,759,3,AR,5050,35.35
44073,2024-02-16,598,5,CO,9431,47.16
44074,2025-03-11,962,2,MX,39867,39.87
44075,2024-02-13,147,4,CO,32759,393.11
44076,2025-12-10,827,2,MX,33386,33.39
44077,2024-05-31,229,1,MX,15377,61.51
44078,2024-01-14,934,1,BR,14182,56.73
44079,2024-08-21,712,1,AR,36778,147.11
44080,2025-11-09,774,1,BR,48302,193.21
44081,2024-05-19,404,1,MX,19230,76.92
44082,2025-07-26,640,5,MX,47941,239.71
44083,2025-02-26,375,5,BR,33450,167.25
44084,2025-06-04,376,3,BR,3452,24.16
44085,2024-10-23,385,1,MX,30514,122.06
44086,2025-03-17,551,5,AR,15088,75.44
44087,2024-06-06,413,1,BR,23349,93.4
44088,2025-01-06,159,4,CO,26873,322.48
44089,2024-03-13,914,1,CO,3299,13.2
44090,2025-12-06,756,2,US,21264,21.26
44091,2026-01-19,256,1,BR,29761,119.04
44092,2024-02-02,975,1,BR,23797,95.19
44093,2025-07-05,426,3,CL,48827,341.79
44094,2025-03-11,825,2,CL,2256,2.26
44095,2025-03-23,793,5,MX,16398,81.99
44096,2024-01-29,248,2,AR,1555,1.55
44097,2024-07-20,695,2,CL,38456,38.46
44098,2025-08-02,127,5,BR,3926,19.63
44099,2024-05-04,851,1,BR,46253,185.01
44100,2024-11-27,211,1,US,31103,124.41
44101,2024-07-21,418,4,CO,6159,73.91
44102,2024-02-21,622,1,CO,4849,19.4
44103,2025-09-08,23,1,BR,4437,17.75
44104,2025-10-23,526,2,CO,22937,22.94
44105,2024-10-24,579,1,CO,45383,181.53
44106,2026-03-16,712,2,US,3078,3.08
44107,2024-07-31,537,5,US,44382,221.91
44108,2024-05-02,704,2,AR,19949,19.95
44109,2025-08-06,883,1,CO,20066,80.26
44110,2025-01-27,226,2,CL,13227,13.23
44111,2024-09-20,679,3,MX,19050,133.35
44112,2025-11-27,527,3,CL,37484,262.39
44113,2024-06-30,277,1,CL,18092,72.37
44114,2024-08-29,932,1,ES,9539,38.16
44115,2024-07-21,953,2,MX,27846,27.85
44116,2024-11-22,334,1,CO,19330,77.32
44117,2026-03-31,109,1,MX,22766,91.06
44118,2024-01-18,217,2,ES,23955,23.96
44119,2024-06-19,649,3,ES,19636,137.45
44120,2024-05-28,162,1,US,36432,145.73
44121,2024-01-23,891,3,US,28967,202.77
44122,2024-02-20,447,1,ES,31586,126.34
44123,2024-09-09,257,4,CL,32305,387.66
44124,2024-12-26,295,1,CO,12884,51.54
44125,2026-03-25,27,5,US,1354,6.77
44126,2025-04-13,64,2,ES,9271,9.27
44127,2025-07-09,719,1,CO,3276,13.1
44128,2025-04-21,550,2,ES,49260,49.26
44129,2025-09-20,53,1,BR,41205,164.82
44130,2024-05-22,759,4,CO,45080,540.96
44131,2024-03-11,425,1,MX,23784,95.14
44132,2024-03-28,422,1,CL,20888,83.55
44133,2024-04-28,951,2,ES,10696,10.7
44134,2025-11-15,622,5,MX,25707,128.53
44135,2025-07-03,447,1,AR,35518,142.07
44136,2025-05-29,286,2,BR,42383,42.38
44137,2026-02-18,839,4,CO,20957,251.48
44138,2025-05-10,562,2,AR,37359,37.36
44139,2025-05-13,811,1,CO,5525,22.1
44140,2025-10-24,554,3,CO,15609,109.26
44141,2024-10-07,660,3,ES,11091,77.64
44142,2025-05-11,396,1,CL,25192,100.77
44143,2025-03-24,441,4,CL,18439,221.27
44144,2024-11-26,596,1,AR,1143,4.57
44145,2025-09-04,962,2,CL,13876,13.88
44146,2024-08-05,841,1,AR,42578,170.31
44147,2024-10-25,699,1,CL,41733,166.93
44148,2024-02-23,455,3,MX,29917,209.42
44149,2025-09-13,337,5,CL,36424,182.12
44150,2024-03-05,778,1,BR,17844,71.38
44151,2024-07-21,593,1,BR,7758,31.03
44152,2025-03-06,688,5,US,26448,132.24
44153,2024-06-14,605,5,ES,39817,199.09
44154,2024-10-18,187,2,US,42948,42.95
44155,2024-06-28,663,4,ES,36840,442.08
44156,2025-02-23,37,5,US,16898,84.49
44157,2024-04-14,971,2,CL,36688,36.69
44158,2024-01-02,295,1,BR,10079,40.32
44159,2024-11-19,708,1,BR,44244,176.98
44160,2025-12-02,365,4,BR,43033,516.4
44161,2025-09-21,5,1,US,47799,191.2
44162,2026-03-22,840,1,ES,34576,138.3
44163,2025-07-25,109,3,US,9086,63.6
44164,2024-09-03,838,5,ES,14800,74.0
44165,2025-11-07,605,1,AR,8407,33.63
44166,2024-08-06,796,3,CL,16091,112.64
44167,2025-06-20,23,4,US,20770,249.24
44168,2025-01-25,233,2,ES,39798,39.8
44169,2024-06-09,353,1,ES,14291,57.16
44170,2024-07-28,354,4,AR,4398,52.78
44171,2024-05-05,851,1,AR,24349,97.4
44172,2025-01-28,187,2,BR,12186,12.19
44173,2024-06-10,732,5,BR,40493,202.47
44174,2025-12-01,561,1,BR,37526,150.1
44175,2025-03-23,693,5,BR,4865,24.32
44176,2025-08-08,950,4,CL,24332,291.98
44177,2025-08-26,526,2,US,25982,25.98
44178,2024-06-28,908,4,BR,18261,219.13
44179,2024-01-11,405,2,BR,22749,22.75
44180,2025-06-25,259,2,ES,10795,10.79
44181,2024-06-06,728,2,MX,14464,14.46
44182,2024-03-12,272,1,CL,16679,66.72
44183,2024-11-11,920,2,BR,35077,35.08
44184,2025-08-25,482,1,MX,16964,67.86
44185,2024-10-23,443,2,MX,12196,12.2
44186,2024-01-09,108,1,US,49596,198.38
44187,2026-01-17,306,1,AR,28288,113.15
44188,2025-09-06,987,3,CL,18587,130.11
44189,2024-10-10,543,3,CL,35203,246.42
44190,2024-05-07,610,5,ES,6053,30.27
44191,2025-04-24,456,5,US,20025,100.12
44192,2025-01-07,798,5,ES,18358,91.79
44193,2024-11-06,786,4,US,686,8.23
44194,2024-04-15,416,2,CL,8967,8.97
44195,2024-08-21,769,5,BR,16190,80.95
44196,2025-06-03,19,1,BR,32382,129.53
44197,2025-09-10,324,5,BR,17488,87.44
44198,2026-03-14,63,3,ES,49985,349.89
44199,2025-08-03,454,1,BR,36296,145.18
44200,2025-07-01,351,1,CL,6276,25.1
44201,2024-04-12,813,1,MX,13371,53.48
44202,2024-10-11,270,2,AR,33804,33.8
44203,2024-12-19,636,5,US,10167,50.84
44204,2024-06-16,557,5,ES,23283,116.42
44205,2024-03-04,460,1,BR,47438,189.75
44206,2024-05-05,187,1,US,8509,34.04
44207,2025-07-11,802,1,AR,20133,80.53
44208,2024-11-18,18,1,MX,5664,22.66
44209,2025-07-05,332,5,BR,4369,21.84
44210,2025-09-10,29,2,AR,48503,48.5
44211,2024-04-02,399,3,MX,17655,123.59
44212,2024-09-04,68,3,CO,38079,266.55
44213,2024-06-10,36,1,US,45168,180.67
44214,2026-01-04,523,1,ES,35990,143.96
44215,2025-10-22,798,2,CO,21144,21.14
44216,2024-10-15,182,1,CL,25434,101.74
44217,2024-01-12,427,5,CO,32008,160.04
44218,2025-06-20,554,3,MX,11353,79.47
44219,2025-08-27,165,1,BR,30222,120.89
44220,2025-08-03,590,1,CL,33848,135.39
44221,2024-01-18,110,1,CL,12188,48.75
44222,2024-10-11,822,2,AR,23807,23.81
44223,2026-03-12,844,1,CL,16041,64.16
44224,2025-06-16,680,3,CO,2120,14.84
44225,2024-03-23,823,1,AR,47278,189.11
44226,2025-03-02,868,2,BR,49091,49.09
44227,2025-11-14,116,2,BR,7921,7.92
44228,2024-04-12,640,4,CO,5483,65.8
44229,2025-09-11,929,1,AR,44959,179.84
44230,2025-12-10,754,5,CO,34395,171.97
44231,2024-07-24,937,2,CO,25266,25.27
44232,2024-01-02,17,1,ES,46298,185.19
44233,2025-04-23,984,3,AR,6794,47.56
44234,2024-01-13,500,1,MX,702,2.81
44235,2025-03-11,949,1,AR,18931,75.72
44236,2024-12-01,214,2,BR,39938,39.94
44237,2025-10-24,321,3,US,27808,194.66
44238,2025-07-03,494,2,US,22773,22.77
44239,2026-01-20,243,1,MX,1919,7.68
44240,2025-04-03,845,4,US,40030,480.36
44241,2025-08-10,196,1,AR,28700,114.8
44242,2024-04-17,439,1,BR,27512,110.05
44243,2025-01-25,781,1,AR,19436,77.74
44244,2024-03-12,967,3,ES,44286,310.0
44245,2026-01-04,337,1,CL,48451,193.8
44246,2024-02-26,735,3,AR,32569,227.98
44247,2025-02-16,524,1,MX,40027,160.11
44248,2025-04-07,136,2,CO,17485,17.48
44249,2024-02-02,927,5,BR,40853,204.27
44250,2024-06-15,951,2,CL,41908,41.91
44251,2024-08-26,807,2,CL,43959,43.96
44252,2025-07-18,501,4,US,33726,404.71
44253,2024-02-04,354,1,ES,42383,169.53
44254,2024-02-08,952,1,US,43581,174.32
44255,2025-10-15,193,5,US,36546,182.73
44256,2024-06-16,363,4,AR,3208,38.5
44257,2025-11-16,319,4,AR,38226,458.71
44258,2026-01-05,44,2,ES,10937,10.94
44259,2026-02-26,753,4,CL,42301,507.61
44260,2024-12-22,868,1,MX,47461,189.84
44261,2025-07-11,499,2,CO,6446,6.45
44262,2024-06-20,165,4,ES,12524,150.29
44263,2024-03-26,768,5,US,23264,116.32
44264,2026-01-21,599,4,AR,38638,463.66
44265,2024-10-16,824,2,CL,13778,13.78
44266,2024-01-14,706,1,US,7741,30.96
44267,2024-10-26,959,1,CL,34874,139.5
44268,2025-04-03,956,1,MX,39320,157.28
44269,2025-10-09,285,1,CL,45702,182.81
44270,2025-12-25,432,5,MX,17801,89.0
44271,2025-03-06,177,1,ES,2277,9.11
44272,2024-09-07,440,4,CO,16746,200.95
44273,2024-12-17,527,2,CL,34594,34.59
44274,2024-03-07,363,2,ES,22165,22.16
44275,2025-04-26,466,2,AR,46128,46.13
44276,2026-03-31,68,2,CL,19090,19.09
44277,2024-03-09,514,4,US,20632,247.58
44278,2024-06-27,943,2,BR,22581,22.58
44279,2025-08-03,709,1,ES,25040,100.16
44280,2025-05-06,837,3,CL,2181,15.27
44281,2024-02-19,955,1,ES,35137,140.55
44282,2024-07-10,47,4,US,16855,202.26
44283,2024-08-19,313,5,ES,20567,102.84
44284,2025-01-22,235,1,CL,40328,161.31
44285,2024-01-04,694,2,CO,21428,21.43
44286,2024-04-07,467,1,CL,25091,100.36
44287,2024-10-15,402,1,MX,14392,57.57
44288,2024-08-04,297,4,ES,22265,267.18
44289,2024-08-24,373,1,BR,27054,108.22
44290,2024-03-31,881,3,CL,26381,184.67
44291,2025-04-26,9,1,CL,43093,172.37
44292,2026-02-24,101,1,AR,46728,186.91
44293,2024-02-24,369,1,BR,482,1.93
44294,2024-06-06,870,1,BR,12249,49.0
44295,2024-12-29,348,1,ES,8689,34.76
44296,2024-09-03,810,5,CO,37928,189.64
44297,2024-09-04,448,2,US,46540,46.54
44298,2025-09-12,435,5,AR,1722,8.61
44299,2025-10-17,863,1,AR,28608,114.43
44300,2025-08-11,441,1,AR,28253,113.01
44301,2024-05-05,699,1,BR,24473,97.89
44302,2024-11-17,716,2,US,24034,24.03
44303,2024-05-01,608,5,CL,11402,57.01
44304,2024-11-09,603,4,CL,39905,478.86
44305,2024-02-22,250,2,US,15625,15.62
44306,2025-12-30,685,5,BR,30896,154.48
44307,2025-05-28,714,3,CL,45272,316.9
44308,2024-12-22,828,1,CO,38520,154.08
44309,2024-04-19,508,1,MX,18687,74.75
44310,2024-02-14,891,3,AR,27453,192.17
44311,2025-07-06,747,2,CL,2847,2.85
44312,2025-12-09,19,1,MX,8015,32.06
44313,2025-05-06,328,5,ES,40328,201.64
44314,2025-05-17,887,2,ES,45154,45.15
44315,2024-01-25,407,1,CL,48637,194.55
44316,2024-11-10,646,2,MX,4020,4.02
44317,2025-04-28,576,1,US,2852,11.41
44318,2024-04-14,103,3,CO,35167,246.17
44319,2025-12-22,558,2,US,11725,11.72
44320,2025-08-03,699,4,MX,3204,38.45
44321,2024-03-08,500,1,ES,43199,172.8
44322,2024-06-16,569,1,AR,27883,111.53
44323,2024-05-30,889,1,BR,6931,27.72
44324,2024-02-03,922,4,CL,11203,134.44
